source,user_name,rating,review_date,review_description,ulasan
App Store,bahaaaa6678,4,2025-01-15 14:08:31,belom ada ai nya,belom ai
App Store,Ry production,5,2025-01-15 13:40:33,Tidak bisa menyimpan nomor langsung dari whatsapp di iphone 14 Pro Max. Mohon diperbaiki.,menyimpan nomor langsung whatsapp iphone 14 pro max mohon diperbaiki
App Store,bellassh,5,2025-01-15 13:37:22,minnnn bisa ngga balikin wa biru??update an program beta yg terbaru kapan bs dapetnya?,minnnn ngga balikin wa biruupdate program beta terbaru bs dapetnya
App Store,miratad,1,2025-01-15 13:08:19,"ini gimana si kok muncul unduh whatsapp versi resmi 
padahal udah pake whatsapp ori",gimana muncul unduh whatsapp versi resmi whatsapp ori
App Store,ardiii surya,1,2025-01-15 10:41:04,tidak bisa gerak pada saat masuk apk whatsapp,gerak masuk apk whatsapp
App Store,fery kuc,1,2025-01-15 09:40:35,Notif nya delayy harus di buka apk nya baru keluar notif tlfn juga jika tidak di bukak tidak masuk atau memanggil buruk bgt kalo update gimana ini,notif delayy buka apk notif tlfn bukak masuk memanggil buruk update gimana
App Store,ika fitri astuti,5,2025-01-15 09:40:16,Ok,
App Store,Udingksnanvaks,5,2025-01-15 08:45:28,Sekali,
App Store,jamaludinnn,5,2025-01-15 07:50:56,kenapa tidak merata untuk fitur tema bubble chat nya??!!,merata fitur tema bubble chat
App Store,khairun27,1,2025-01-15 05:44:27,"Segera perbaiki spertinya bug ini , masa daftar chat dan status di whatsapp tidak berurutan lagi",perbaiki spertinya bug daftar chat status whatsapp berurutan
App Store,Rey_gaaa,1,2025-01-15 05:02:27,Payah gak dapat meta ai diiphone x,payah gak meta ai diiphone x
App Store,BastantaVicario,1,2025-01-15 04:22:19,Hang iphone 11,hang iphone 11
App Store,blueskyalsz,2,2025-01-15 03:14:17,"Aku sampe salah paham sama pacarku karena fitur telpon ini, ternyata pacarku udah telpon dari pagi tadi tapi gak masuk di notif wa ku dan jujur tolong yah diperbaiki lagi aplikasi ini. SAMPAH BANGET SUMPAH AKU ADA BUKTI SS AN DI HAPE PACARKU DAN DI HAPEKU. Males banget deh, gak usah gunain aplikasi ini kalo update an nya malah makin ngelag doang🙂",sampe salah paham pacarku fitur telpon pacarku telpon pagi gak masuk notif wa ku jujur yah diperbaiki aplikasi sampah sumpah bukti ss hape pacarku hapeku males gak gunain aplikasi update ngelag doang
App Store,Gunardy2610,1,2025-01-15 01:39:31,Setebal update versi WhatsApp terbaru merekam video langsung dari WhatsApp gak ada suaranya,setebal update versi whatsapp terbaru merekam video langsung whatsapp gak suaranya
App Store,Mimi ror,3,2025-01-15 00:50:57,"Mau nanya, ini kok nda bisa warna pink thame wa nya? Padahal sudah update iOS 18.2.1 mohon di jawab 🥲",nanya nda warna pink thame wa update ios 1821 mohon
App Store,eziklepon,3,2025-01-15 00:07:10,kenapa tiba tiba whatsapp saya tidak bisa menyimpan kontak? Bahkan semua kontak dari handphone hilang juga,whatsapp menyimpan kontak kontak handphone hilang
App Store,Bang jodet,1,2025-01-14 20:20:09,Saya harap segera ada tindakan agar semua pengguna iOS bisa menggunakan fitur AI tersebut,harap tindakan pengguna ios fitur ai
App Store,ripeach29,1,2025-01-14 19:06:11,plis ini sampe sekarang g muncul2 fitur tema chat padahal udah aku update berkali-kali 👎🏼👎🏼,plis sampe g muncul2 fitur tema chat update berkalikali
App Store,Hebehdnso,1,2025-01-14 18:32:18,Jelek bgt pdhl dah update tp ga dapat tema di wa yg warna pink,jelek update ga tema wa warna pink
App Store,Gnslw,1,2025-01-14 17:52:17,"Chat wa baru masuk gada notif, kenapa wa nya ngebug",chat wa masuk gada notif wa ngebug
App Store,fifaacantik,1,2025-01-14 16:21:43,di hp saya ip 11 ga bisa di pake tema pink,hp ip 11 ga tema pink
App Store,Lilis kartika31,5,2025-01-14 14:56:14,"Pengen banget tema wa nya bisa pink kaya orang orang😭udah update ios,udate wa berkali kali tetep aja gak kebagian sampe detik ini pliss dong wa kasih aku tema kaya orang orang😭🙏🏻",pengen tema wa pink kaya orang orangudah update iosudate wa berkali tetep gak kebagian sampe detik pliss wa kasih tema kaya orang orang
App Store,"Aldy11,5",3,2025-01-14 14:37:12,Tolong buat lebih keamanannya ditingkatkan karena sering kena spam,keamanannya ditingkatkan kena spam
App Store,Oranme,3,2025-01-14 14:34:07,Belom ada meta Ai nya,belom meta ai
App Store,cipaakiranaa,4,2025-01-14 14:23:29,"Overall bagus tp ada sebagian yg  harus di perbagus lgi, yaitu blm asa perubahan warna pada bubble dan saya tidak bisa membuat status dengan link ngl

Sekian, tolong di perbaiki, terima kasih",overall bagus perbagus lgi blm asa perubahan warna bubble status link ngl sekian perbaiki terima kasih
App Store,celulak,2,2025-01-14 14:17:00,"kapan update jd wa yg bisa tema pink? yg beta aja udah, masa meta belom. ALAY!!!",update wa tema pink beta meta belom alay
App Store,asmara devii,1,2025-01-14 14:08:19,"kenapaaa chat di wa bisa tiba tiba bersih semuaaa?? gak mikir ya kerjaan oranggg disituu semua gara-gara kau hilang semua jadinya data kerjaan orangg, mana gakbisa di pulihkan udah ber jam jamm!!!!",kenapaaa chat wa bersih semuaaa gak mikir kerjaan oranggg disituu garagara kau hilang data kerjaan orangg gakbisa pulihkan ber jam jamm
App Store,Jakakajsbbsjakansjsjj,3,2025-01-14 13:39:33,"Kenapa ketika saat mengirim video ke story WhatsApp selalu buram, tolong diperbaiki lagi kekurangannya",mengirim video story whatsapp buram diperbaiki kekurangannya
App Store,BAIMMBAAIMMM123,5,2025-01-14 13:36:30,Yes,yes
App Store,Behhahahh,5,2025-01-14 13:19:54,Bagus,bagus
App Store,wawa gunwook,4,2025-01-14 13:14:10,hi knp hp sy gabisa pake meta pdhl sdh update? tlg perbaiki y.,hi knp hp sy gabisa meta update tlg perbaiki y
App Store,Dotnetid,1,2025-01-14 12:57:32,WhatsApp saya tidak ada meta Ai,whatsapp meta ai
App Store,xyenkkn,5,2025-01-14 12:00:25,punyaku kok blom ada temaaa wa nya pdhl udh di perbarui terus,punyaku blom temaaa wa perbarui
App Store,RevanFiely,1,2025-01-14 11:07:22,"Untuk status yang muncul sudah tidak sesuai waktu urutan, kembalikan urutan story wa muncul berdasarkan waktu up saja",status muncul sesuai urutan kembalikan urutan story wa muncul berdasarkan up
App Store,kkkkkokiikikkkkkkkkkkkkkk,5,2025-01-14 10:38:08,karena pacarku yang cantik dan imut tidak ada duanya ini sering sekali ngasih poto/video sekali lihat jadi demi kenyamanan bersama tolong lah halus pitur itu whatsaap🙏🏻😭,pacarku cantik imut duanya ngasih potovideo lihat kenyamanan halus pitur whatsaap
App Store,bzjsjsndbd,4,2025-01-14 09:47:49,Oke sih cuman kemarin harus uninstal karena gak bisa menelpon ke semua nomor tolong di perbaiki yah di masalah begitu,oke cuman kemarin uninstal gak menelpon nomor perbaiki yah
App Store,MH_12_,1,2025-01-14 09:05:05,Tolong untuk story kualitasnya diperbaiki,story kualitasnya diperbaiki
App Store,Nona mane,2,2025-01-14 07:59:50,"Tolong kembalikan tampilan stori wa yang lama, tampilan yang sekarang sangat tidak menarik, susah di lihat,  dan seperti mengikuti tampilan facebook. Sangat tidak rekomended😑",kembalikan tampilan stori wa tampilan menarik susah lihat mengikuti tampilan facebook rekomended
App Store,Vision + kon,3,2025-01-14 06:53:23,"kenapa kalo user ios wa sering ngebug,voice chat sering nggak ada suara,story juga,terus telpon kadang nggak masuk kalo nggak standby buka wa baru masuk. tolong perbaiki min soalnya wa ada peran penting bagi pekerja",user ios wa ngebugvoice chat suarastory jugaterus telpon kadang masuk standby buka wa masuk perbaiki min wa peran pekerja
App Store,linggarr,5,2025-01-14 06:48:12,kenapa ya kok story teman teman saya tidak keluar tapi saya buat story bisa dilihat mereka,story teman teman story
App Store,cokratih,1,2025-01-14 06:40:21,"gak bisa intip pesan dari luar , malah keread chatnya",gak intip pesan keread chatnya
App Store,rudi_1718,1,2025-01-14 05:55:11,"Setelah di perbarui notif wa tidak ada,pesan pengirim tidak masuk jika tidak buka wa. 🔥🔥🔥🔥",perbarui notif wa adapesan pengirim masuk buka wa
App Store,Dhiena fhara,1,2025-01-14 05:39:18,Kenapa setelah upgrade tidak bisa liat status teman,upgrade liat status teman
App Store,Sisilvy,5,2025-01-14 04:19:56,Chat dan telpon yg memudahkan,chat telpon memudahkan
App Store,いちろう911,2,2025-01-14 03:55:18,"please hapus fitur pap sekali lihat, jadi gabisa save foto cewe cakeppp🫵🏻😠",please hapus fitur pap lihat gabisa save foto cewe cakeppp
App Store,bucan08,4,2025-01-14 03:30:52,"Urutan story jadi membingungkan, lebih nyaman mulai dari yg terbaru, bukan berdasar yg tersering di hubungi",urutan story membingungkan nyaman terbaru berdasar tersering hubungi
App Store,Atdkwuwheh,1,2025-01-14 02:06:23,"Tolong ini fitur pembuatan stiker di hilangkan, karena meresahkan dan menyebarkan aib orang",fitur pembuatan stiker hilangkan meresahkan menyebarkan aib orang
App Store,cantikbulan,5,2025-01-13 22:52:14,"kapan saya dapet tema""😭",dapet tema
App Store,ikatancinting,1,2025-01-13 19:23:24,Kenapa suka force closed ya?,suka force closed
App Store,Kagutsucxhi,1,2025-01-13 18:42:23,"1. Delay untuk bagian pencarian!
2. Meta Ai tidak dapat menggunakan Bahasa Indonesia.
3. TAI! BANYAK BUG POKOKNYA",1 delay pencarian 2 meta ai bahasa indonesia 3 tai bug pokoknya
App Store,dikapraz,5,2025-01-13 15:52:11,cc,cc
App Store,nabila rahmawati 124,4,2025-01-13 15:34:32,tidak ada modee tema sedih bangettt,modee tema sedih bangettt
App Store,hyabsjandj,3,2025-01-13 13:55:01,Mengapa WhatsApp saya belum bisa ganti tema… padahal sudah beberapa kali upldate,whatsapp ganti tema upldate
App Store,AngieWjy,3,2025-01-13 13:42:43,"Aku mau temaaa, berikan aku temaaaaa 😩😩😫 uda update berkali-kali ga dapet2 temanyaaaaa..",temaaa temaaaaa uda update berkalikali ga dapet2 temanyaaaaa
App Store,khjyth,1,2025-01-13 12:50:04,"Mohon kembalikan whatsApp seperti dulu jika ingin membuat group bersama orang” banyak seperti rekan tim atau yang lainnya aman aman saja, tetapi sekarang jika saya membuat group untuk membahas bisniss dengan rekan kantor saya ada 30 orang hingga 100+ tetapi group beserta nomornya ter blokir, padahal saya tidak melakukan hal yang sama sekali merugikan orang lain, saya sangat rugi karena hal ini mengganggu aktivitas saya dengan rekan tim saya jika membutuhkan group dan mengundang banyak orang, mohon perbaiki kembali whatsApp yang dulu, ini sangat meresahkan banyak orang!!!!",mohon kembalikan whatsapp group orang rekan tim aman aman group membahas bisniss rekan kantor 30 orang 100 group beserta nomornya ter blokir merugikan orang rugi mengganggu aktivitas rekan tim membutuhkan group mengundang orang mohon perbaiki whatsapp meresahkan orang
App Store,Rancannak,1,2025-01-13 11:52:56,Hp saya iPhone jadi sering ngefreeze gatau ini karna updatenya jelek,hp iphone ngefreeze gatau karna updatenya jelek
App Store,araaaa11aaaaaa,5,2025-01-13 10:38:01,"good, but can u give me any theme??",good but can u give me any theme
App Store,fauziyahulfah,1,2025-01-13 10:21:40,Suka tiba2 keluar sendiri wa setelah di update,suka tiba2 wa update
App Store,sopogtw,3,2025-01-13 10:15:40,mohon update untuk fitur tema chatnya,mohon update fitur tema chatnya
App Store,julian kristianto,5,2025-01-13 10:00:17,Kenapa WhatsApp saya keluar keluar terus ya allah ya robby,whatsapp allah robby
App Store,Wjwbav,1,2025-01-13 08:25:18,Wa gajelas tiba” spam ke blok permanen padahal gak ngapa ngapain,wa gajelas spam blok permanen gak ngapa ngapain
App Store,Dina villera,1,2025-01-13 07:39:22,"Jelek banget, di ios baru malah ngga ada notifikasi . Sering diomeli orang gara” ngga ada notifikasi yg msuk 😔. Sdh mencoba ini pembaruan tp tdk ada minta pembaruan",jelek ios ngga notifikasi diomeli orang gara ngga notifikasi msuk mencoba pembaruan tdk pembaruan
App Store,Ftrrri,3,2025-01-13 07:28:53,Kenapa ih di aku belum ada bubble chat nya:(,ih bubble chat
App Store,m toha,1,2025-01-13 06:41:31,status acak2an,status acak2an
App Store,nana cantikkk,4,2025-01-13 05:58:11,kenapaa di wa saya masih belum ada tema chatttt,kenapaa wa tema chatttt
App Store,Febriantiekaputri,5,2025-01-13 05:07:32,👍,
App Store,mejsishususususisusis,3,2025-01-13 02:08:52,WA AK BELUM MUNCUL TEMA CHATNYA 🥲🥲,wa ak muncul tema chatnya
App Store,Syasyayayay,3,2025-01-13 02:04:55,"WhatsAppnya makin makin ga jelas sering keluar sendiri,banyak data jadi hilang",whatsappnya ga sendiribanyak data hilang
App Store,Doongdoong14,3,2025-01-13 01:39:28,"Fitur tema chat tidak bisa hadir di semua perangkat meskipun dengan software ios terbaru 18.2.1
Mohon kerjasamanya agar semua perangkat dan pengguna dapat menikmati fitur yang seragam secara global",fitur tema chat hadir perangkat software ios terbaru 1821 mohon kerjasamanya perangkat pengguna menikmati fitur seragam global
App Store,YulieOsmon,5,2025-01-13 00:12:56,Ok,
App Store,azzahra06,1,2025-01-12 21:59:28,tolonggg kembalikan tema whatsapp iphone dong!,tolonggg kembalikan tema whatsapp iphone
App Store,salmoy1402,5,2025-01-12 18:40:56,sangat membantu sekali,membantu
App Store,haiiiguyss,4,2025-01-12 18:11:37,"kenapa wa di hp saya tidak bisa merubah tema seperti yang lain , tolong cepatt diadakann karna biar hp estetikk🥲trmks",wa hp merubah tema cepatt diadakann karna hp estetikktrmks
App Store,pramaji27,1,2025-01-12 17:46:53,"plis ini nomer satu2nya buat kerjaaaaa
keblokir permanen tanpa ada kejelasan sama sekaliiii",plis nomer satu2nya kerjaaaaa keblokir permanen kejelasan sekaliiii
App Store,aawaann,1,2025-01-12 17:33:11,"kembalikan kualitas up video yg hd, ada pilihan upload HD tapi tetep burik",kembalikan kualitas up video hd pilihan upload hd tetep burik
App Store,ttup aja gojek,5,2025-01-12 17:06:49,Kasi thema bubble chat donk,kasi thema bubble chat donk
App Store,M suafii twowindo,3,2025-01-12 16:38:18,Kenapa fitur meta ai di wa saya tidak ada?,fitur meta ai wa
App Store,Ndrateji,1,2025-01-12 16:28:49,"KENAPA HARUS ADA FITUR ONE SEEN?!!!! BOIKOT PANTE, semoga hari mu di beri paham kak gem",fitur one seen boikot pante semoga mu paham kak gem
App Store,qsheyylaa,1,2025-01-12 14:15:21,"tolong ratain fitur warna tema nya di semua pengguna iPhone :’ karna versi kemaren whatsApp malah ngubah ciri khas nya iphone.. dan buat fitur ngintip bubble chat di iP, malah sekarang jadi keliatan habis read chat orang. makin jelek update an nya",ratain fitur warna tema pengguna iphone karna versi kemaren whatsapp ngubah ciri khas iphone fitur ngintip bubble chat ip keliatan habis read chat orang jelek update
App Store,Cathtrina,1,2025-01-12 13:48:29,"Kadang notif ngga masuk , buat telp menhubungkan doang padahal wifi lancar2 aja . Benerin dong gimana sih !",kadang notif ngga masuk telp menhubungkan doang wifi lancar2 benerin gimana
App Store,Apa saya,1,2025-01-12 13:32:20,Sangat kecewa Karna tidak bisa pakai email untuk daftar WhatsApp nya,kecewa karna email daftar whatsapp
App Store,zwoalme,1,2025-01-12 12:28:10,belum ada fitur ubah walpaper wa min 👎🏻👎🏻,fitur ubah walpaper wa min
App Store,Pilih pilih,3,2025-01-12 12:17:50,"Kenapa kamu pilih2 wahai wasapp, di ip 13 ku ko gabizaa ganti warna buble chattt",pilih2 wasapp ip 13 ku ko gabizaa ganti warna buble chattt
App Store,Dlahim,1,2025-01-12 12:05:59,Kembalikan fitur ngintip pesan tapi gak ke read,kembalikan fitur ngintip pesan gak read
App Store,rudiot,1,2025-01-12 11:59:41,tidak melanggar aturan tapi diblokir dan kena spam,melanggar aturan diblokir kena spam
App Store,raffi drajat pratama,3,2025-01-12 11:56:15,bagus tapi tolong dong sekali lihat nya di hapus. si cewek cantik yang pap ke saya pasti pake sekali lihat kan jadi nya sayang cuma bisa di lihat sekali doang,bagus lihat hapus cewek cantik pap lihat sayang lihat doang
App Store,IyanPadri,5,2025-01-12 11:36:42,"Bagus,,, cuman kenapa pembaharuan tema chat dan buble chat tidak semua device iphone ada, dan kadang-kadang tidak muncul notifikasi chat baru masuk, tapi pas buka apk WAnya ada chat,,, Mohon perbaikan versi yang lebih baik lagi 🙏🏻🙏🏻",bagus cuman pembaharuan tema chat buble chat device iphone kadangkadang muncul notifikasi chat masuk buka apk wanya chat mohon perbaikan versi
App Store,nanonlean,5,2025-01-12 11:22:37,kasj jedak jeduk ke emoji lop,kasj jedak jeduk emoji lop
App Store,Orc Mithrandir,2,2025-01-12 10:58:01,"Selain delay urutan chat juga sekarang acak-acakan. Bahkan ini lebih buruk dari whatsapp ios versi tahun 2020 lalu. Jika tidak diperbaiki, kemungkinan lima tahun berikutnya whatsapp akan semakin ditinggalkan",delay urutan chat acakacakan buruk whatsapp ios versi 2020 diperbaiki whatsapp ditinggalkan
App Store,Ytytyyyy65-/,1,2025-01-12 08:55:54,"kembalikan whatsapp versi lama, gajelas kntl wa mmk",kembalikan whatsapp versi gajelas kntl wa mmk
App Store,Made Krisna Putrawan,2,2025-01-12 08:17:51,"bagus, cuma aku di bug wa jadi ga bisa masuk, tolong beneri",bagus bug wa ga masuk beneri
App Store,Qzeqzw,3,2025-01-12 08:03:16,Belum bisa ganti warna buble chat,ganti warna buble chat
App Store,aqilla15,5,2025-01-12 03:56:26,kasih tema wa pls di user ip masa yang lain bisa saya blm bisa,kasih tema wa pls user ip blm
App Store,keusklslsl,2,2025-01-11 23:01:00,blm bisa ganti ke tema pink wa nya😭,blm ganti tema pink wa
App Store,deni riski,2,2025-01-11 20:33:16,gabisa buat kirim video,gabisa kirim video
App Store,Pew4345,1,2025-01-11 18:37:35,"gada pemberitahuan pembatasan kode verifikasi saat pemindahan akun. kecewa banget mindahin ke hp sendiri ke hp satunya sampe kena blokir kode verifikasi, data jadi hilang semua. ANJING!!!",gada pemberitahuan pembatasan kode verifikasi pemindahan akun kecewa mindahin hp hp satunya sampe kena blokir kode verifikasi data hilang anjing
App Store,replo123,1,2025-01-11 15:12:49,tolongg,tolongg
App Store,alshfrz,5,2025-01-11 13:31:03,i,i
App Store,Egasintia,4,2025-01-11 13:22:19,Mau tanya ke pengguna ios setelah update versi terbaru mengalami hal yang sama ngga. Ketika melihat status wa kemudian kita tekan layar sebelah kiri ada flash hitam? Saya pake ip 13,pengguna ios update versi terbaru mengalami ngga status wa tekan layar sebelah kiri flash hitam ip 13
App Store,mchnsril,2,2025-01-11 12:45:24,bagaimana ini filter di whatsapp saya belum muncul muncul,filter whatsapp muncul muncul
App Store,afnnrrrr,5,2025-01-11 12:44:58,"seru banget kalo chattan di wa, dari dulu udah pake wa juga, tapi mau tema pink ga dapat dapatt",seru chattan wa wa tema pink ga dapatt
App Store,TanRiko,1,2025-01-11 12:29:50,Kapan update wa warna warni nyaaa ????,update wa warna warni nyaaa
App Store,Hahdghwudgs,5,2025-01-11 11:13:55,kpn tema ada di iphone 11,kpn tema iphone 11
App Store,Gmp982,3,2025-01-11 10:16:59,"Di ip 13 basic saya, aplikasi wa kurang stabil pada saat mengirimkan foto kepada teman chatting. Setelah mengirimkan foto, keyboard mendadak menghilang, cara ribetnya saya harus keluar dulu aplikasi lalu membukanya kembali, keyboard muncul. Saya rasa ini aga ribet, tolong diperbaiki lagi aplikasinya, terimakasih",ip 13 basic aplikasi wa stabil mengirimkan foto teman chatting mengirimkan foto keyboard mendadak menghilang ribetnya aplikasi membukanya keyboard muncul aga ribet diperbaiki aplikasinya terimakasih
App Store,Sjshsgaba shshsh,1,2025-01-11 08:01:58,Kualitas vidio call sangat buram!,kualitas vidio call buram
App Store,naifaaaaa,1,2025-01-11 07:25:04,tidak bisa mengubah warna buble cht 🙂‍↕️,mengubah warna buble cht
App Store,fluffymorkiee,1,2025-01-11 06:31:51,jelek bgt gabisa ngescroll ngelag parah di uninstall ulang jg gabisa bisa,jelek gabisa ngescroll ngelag parah uninstall ulang gabisa
App Store,ML uninstal,1,2025-01-11 04:56:40,"WhatsApp pada iOS semakin buruk , lemot, sw acak2an 
PARAH",whatsapp ios buruk lemot sw acak2an parah
App Store,MacRend,1,2025-01-11 04:34:32,"tidak bisa dibuka,selalu crash dan force close",dibukaselalu crash force close
App Store,rikkjpp,1,2025-01-11 03:36:20,"kembalikan whatsapp versi ios,
update story video juga pecah",kembalikan whatsapp versi ios update story video pecah
App Store,rahman key,2,2025-01-11 03:33:06,Nge bug dan lelet di iphone 15 pro ios 18.2.1,nge bug lelet iphone 15 pro ios 1821
App Store,Sugi180Runs,5,2025-01-11 01:49:02,Sangat bermanfaat,bermanfaat
App Store,Viraalvira,5,2025-01-11 01:25:38,Bagus,bagus
App Store,jisung gf___,1,2025-01-11 00:49:05,i cant change theme,i cant change theme
App Store,li07di05,5,2025-01-11 00:37:59,"saran sih kasi fitur arsipan stori, dan yang terarsip stori kita dari awal pakai wa, biar bisa liat ulang stori kita yang lama",saran kasi fitur arsipan stori terarsip stori wa liat ulang stori
App Store,Tissya yuaneta,2,2025-01-10 23:17:48,"kenapaa iphone tidak bisa me repost story dari orang lain😭,dan kenapa iphone 12pro tidak keluar fitur tema😭😭😭 kenapa ios tidak ada fitur sematkan pesan?. tolong perbaikiii",kenapaa iphone me repost story orang laindan iphone 12pro fitur tema ios fitur sematkan pesan perbaikiii
App Store,Aristocles.,2,2025-01-10 23:13:53,"Saat kami menambahkan gambar/stiker/emotikon saat membuat status, gambar/stiker/emotikon yang ditambahkan selalu bergeser saat status di upload. Dan masalah ini sudah ada sejak bertahun tahun lalu dan sampai saat ini masalah tersebut belum pernah diperbaiki.",gambarstikeremotikon status gambarstikeremotikon bergeser status upload bertahun diperbaiki
App Store,cilings,2,2025-01-10 20:24:37,"tidak dapat update tema, padahal ios selalu update, sedangkan yg ios belum up udah dapat, di app store selalu di perbarui tapi tidak dapat tema.",update tema ios update ios up app store perbarui tema
App Store,anonimous20ier,4,2025-01-10 20:06:15,"untuk ios selalu nge-bug saat buka story orang, sound hilang walaupun volume udah full.",ios ngebug buka story orang sound hilang volume full
App Store,ORANG DALAAM,1,2025-01-10 19:23:12,ga jelas lekott bangetv,ga lekott bangetv
App Store,ecaelsaevelina,3,2025-01-10 17:53:41,"tolong buat kalo vc ngga mirror, karna itu ngubah pandangan wajah kita ke orang lain",vc ngga mirror karna ngubah pandangan wajah orang
App Store,whoisdizzz,4,2025-01-10 17:44:14,mau tema terbaru whatsapp dong huhu udah update berkali2 masih belum bisa :(,tema terbaru whatsapp huhu update berkali2
App Store,KadaL08,1,2025-01-10 15:44:44,"benerin woii WA di iphone, notifnya kdang nongol, kdang engga nongol, mesti buka WA baru ada notifnya,,  update terbaru gda perubahan",benerin woii wa iphone notifnya kdang nongol kdang engga nongol mesti buka wa notifnya update terbaru gda perubahan
App Store,Kang Ale,5,2025-01-10 14:06:10,Very useful application,very useful application
App Store,Shayukiara,3,2025-01-10 13:05:42,"halo whatsapp, sudah sekian lama saya menunggu untuk whatsapp saya ke update theme baru tetapi kenapa sampai sekarang belum sama sekali ada fiturnya ya.. semoga bisa lebih merata update-annya ya",halo whatsapp sekian menunggu whatsapp update theme fiturnya semoga merata updateannya
App Store,Alfin juanp,3,2025-01-10 12:41:55,"Ketika mau mengupload foto atau video dengan resolusi HD di aktifkan, fitur upload ke story tidak ada",mengupload foto video resolusi hd aktifkan fitur upload story
App Store,Peluncur cabe,5,2025-01-10 12:41:33,Jooss,jooss
App Store,Akmalputra,1,2025-01-10 12:03:37,kenapa punyaku setelah update brp kali tetep ga bisa ngetag atau repost???,punyaku update brp tetep ga ngetag repost
App Store,Xhshsush,1,2025-01-10 09:01:49,Kenapa wa saya gak dapat update meta AI dan tema sprti ios yg laen padahal saya selalu update aplikasi,wa gak update meta ai tema sprti ios laen update aplikasi
App Store,fidhafadilah,1,2025-01-10 08:57:51,gabisa buat repost,gabisa repost
App Store,afrisumindo,5,2025-01-10 07:13:59,Jan 2025,jan 2025
App Store,yupiir,3,2025-01-10 06:49:46,setelah update wa di ios notifikasi tidak muncul kalau tidak membuka aplikasinya dan kalaupun ada yg telfon selalu memanggil padahal jaringan internet atau wifi stabil. tolong dong diperbaiki sistemnya,update wa ios notifikasi muncul membuka aplikasinya telfon memanggil jaringan internet wifi stabil diperbaiki sistemnya
App Store,Rizuki47,1,2025-01-10 05:46:18,"bukannya memberikan solusi, malah memberi jawaban tidak jelas",solusi
App Store,Mr kancut,1,2025-01-10 05:14:34,Udah update apk ke seri terbaru tapi fitur tidak update di ios 18.2.1,update apk seri terbaru fitur update ios 1821
App Store,damshknazi,1,2025-01-10 04:48:53,"Saat mencari nama sesorang di kolom pencarian selalu muncul sugesti, sangat mengganggu.. tolong berika pembaharuan untuk  menonaktifkan Meta AI",mencari nama sesorang kolom pencarian muncul sugesti mengganggu berika pembaharuan menonaktifkan meta ai
App Store,Berkicul,1,2025-01-10 04:22:56,Meta ai di hp saya gak ada,meta ai hp gak
App Store,AnandaHoka,3,2025-01-10 04:04:23,Woyy meta ai nya mana device : iphone 8 tolong di perbaiki,woyy meta ai device iphone 8 perbaiki
App Store,Roxxy25,1,2025-01-10 03:43:40,"Aplikasi tiba2 tidak bisa di bukak, aplikasi nge bug tiba2 close saat buka aplikasi, tolong di perbaiki segera, email kaduan sudah di kirim namun jawaban maaf saat ini tidak menyediakan dukungan chat mengenai pengalaman AI di WhatsApp",aplikasi tiba2 bukak aplikasi nge bug tiba2 close buka aplikasi perbaiki email kaduan kirim maaf menyediakan dukungan chat pengalaman ai whatsapp
App Store,muhammad robach,4,2025-01-10 03:38:35,hilangin fitur foto 1kali liatt dong😤,hilangin fitur foto 1kali liatt
App Store,aiiii67,1,2025-01-10 01:36:30,"Tolong segera luncurkan tema terbaru diwhatsapp,sudah lama menunggu tapi belum muncul dan gak pernah telat memperbaruhi",luncurkan tema terbaru diwhatsappsudah menunggu muncul gak telat memperbaruhi
App Store,Peng1233,5,2025-01-10 00:52:58,Bisa ga sih fitur meng kunci chatan di hilangin min 🙏🙏jadi dibuat untuk hal selingkuh soalnya pliss diubah ajahh🥹🙏🙏,ga fitur meng kunci chatan hilangin min selingkuh pliss diubah ajahh
App Store,Kakang Tembini,1,2025-01-09 21:41:00,Makin kesini makin ancur gajelas,kesini ancur gajelas
App Store,gapunyanamaaku,3,2025-01-09 18:25:58,kapan dapatnya buruan dong,dapatnya buruan
App Store,Keenan sarfaraz,4,2025-01-09 15:00:38,Kenapa gak warna biru lagi si ikonnya 😭,gak warna biru ikonnya
App Store,slflsa,5,2025-01-09 14:57:49,Tolong kasih tema pada whatshapp saya yaaa🫶🏻,kasih tema whatshapp yaaa
App Store,Abedeve,5,2025-01-09 14:53:29,Puas,puas
App Store,Svrhrd,4,2025-01-09 14:24:03,Mana bubble chatnyaaaaa? Ga kebagian update apa gimana 😭😭,bubble chatnyaaaaa ga kebagian update gimana
App Store,Amelia jabbar,3,2025-01-09 13:31:25,Kok sekarang makin aneh yaaa wa di ip kadang pesannya belum di read tapi udah biru aja🤦🏼‍♀️,aneh yaaa wa ip kadang pesannya read biru
App Store,Perbaikan Bug,1,2025-01-09 08:25:31,Very bad,very bad
App Store,si imut ngawi,5,2025-01-09 08:18:07,hai prenn,hai prenn
App Store,Reza budiana,1,2025-01-09 06:27:24,Bikin pusing,pusing
App Store,wisnudewa69,5,2025-01-09 06:26:08,Good,good
App Store,nyoew,1,2025-01-09 06:11:01,Tolong segera perbaiki whatsapp di 11pm sering fc parah gak bisa di buka udah seminggu,perbaiki whatsapp 11pm fc parah gak buka seminggu
App Store,Arman 196,2,2025-01-09 06:06:28,Kok harus buka aplikasi dulu ya baru ada pesan masuk mohon di perbaiki lagi,buka aplikasi pesan masuk mohon perbaiki
